date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:45:22	29425/29425	---MC-	404	error ('Not%20Found')	text/html	date:Sat,%2027%20Sep%202014%2000:45:20%20GMT	http://www.fitisimo.dev/robots.txt		(from )
02:45:22	52804/52804	U--MC-	200	updated ('OK')	text/html	date:Sat,%2027%20Sep%202014%2000:45:21%20GMT	http://www.fitisimo.dev/	C:/My%20Web%20Sites/test/gymtogo/www.fitisimo.dev/index.html	(from )
02:45:22	34050/34050	U--MC-	200	updated ('OK')	text/html	date:Sat,%2027%20Sep%202014%2000:45:21%20GMT	http://www.fitisimo.dev/order-complete	C:/My%20Web%20Sites/test/gymtogo/www.fitisimo.dev/order-complete.html	(from )
02:45:22	39033/39033	U--MC-	200	updated ('OK')	text/html	date:Sat,%2027%20Sep%202014%2000:45:21%20GMT	http://www.fitisimo.dev/privacy	C:/My%20Web%20Sites/test/gymtogo/www.fitisimo.dev/privacy.html	(from )
02:45:22	15/15	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2027%20Sep%202014%2000:45:22%20GMT	http://www.fitisimo.dev/wp-content/plugins/really-static/static/comments/feed/	C:/My%20Web%20Sites/test/gymtogo/www.fitisimo.dev/wp-content/plugins/really-static/static/comments/feed/index.html	(from http://www.fitisimo.dev/)
02:45:22	15/15	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2027%20Sep%202014%2000:45:22%20GMT	http://www.fitisimo.dev/wp-content/plugins/really-static/static/home-multi-layer-parallax/feed/	C:/My%20Web%20Sites/test/gymtogo/www.fitisimo.dev/wp-content/plugins/really-static/static/home-multi-layer-parallax/feed/index.html	(from http://www.fitisimo.dev/)
02:45:22	15/15	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2027%20Sep%202014%2000:45:22%20GMT	http://www.fitisimo.dev/wp-content/plugins/really-static/static/feed/	C:/My%20Web%20Sites/test/gymtogo/www.fitisimo.dev/wp-content/plugins/really-static/static/feed/index.html	(from http://www.fitisimo.dev/)
02:45:23	45124/45124	U-----	200	untouched ('OK')	text/css	etag:%22b044-4f6c4b2c32900%22	http://www.fitisimo.dev/wp-content/themes/salient/wpbakery/js_composer/assets/css/js_composer_front.css?ver=3.7.3	C:/My%20Web%20Sites/test/gymtogo/www.fitisimo.dev/wp-content/themes/salient/wpbakery/js_composer/assets/css/js_composer_front1ac1.css	(from http://www.fitisimo.dev/)
02:45:23	53108/53108	U-----	200	untouched ('OK')	text/html	etag:%22cf74-504013d59b506%22	http://www.fitisimo.dev/wp-content/plugins/really-static/static/	C:/My%20Web%20Sites/test/gymtogo/www.fitisimo.dev/wp-content/plugins/really-static/static/index.html	(from http://www.fitisimo.dev/)
02:45:23	2278/2278	U-----	200	untouched ('OK')	text/css	etag:%228e6-4f6c4ac903f00%22	http://www.fitisimo.dev/wp-content/themes/salient/css/rgs.css?ver=4.5.2	C:/My%20Web%20Sites/test/gymtogo/www.fitisimo.dev/wp-content/themes/salient/css/rgs3428.css	(from http://www.fitisimo.dev/)
02:45:23	22104/22104	U-----	200	untouched ('OK')	text/css	etag:%225658-4f6c4ac71ba80%22	http://www.fitisimo.dev/wp-content/themes/salient/css/font-awesome.min.css?ver=4.0	C:/My%20Web%20Sites/test/gymtogo/www.fitisimo.dev/wp-content/themes/salient/css/font-awesome.minf9b8.css	(from http://www.fitisimo.dev/)
02:45:23	7348/7348	U-----	200	untouched ('OK')	text/css	etag:%221cb4-4f6c4ac71ba80%22	http://www.fitisimo.dev/wp-content/themes/salient/css/steadysets.css?ver=4.0	C:/My%20Web%20Sites/test/gymtogo/www.fitisimo.dev/wp-content/themes/salient/css/steadysetsf9b8.css	(from http://www.fitisimo.dev/)
02:45:23	2593/2593	U-----	200	untouched ('OK')	text/css	etag:%22a21-4f6c4ac903f00%22	http://www.fitisimo.dev/wp-content/themes/salient/css/linecon.css?ver=4.0	C:/My%20Web%20Sites/test/gymtogo/www.fitisimo.dev/wp-content/themes/salient/css/lineconf9b8.css	(from http://www.fitisimo.dev/)
02:45:23	242917/242917	U-----	200	untouched ('OK')	text/css	etag:%223b4e5-5020ad68c4a00%22	http://www.fitisimo.dev/wp-content/themes/salient/style.css?ver=4.5.2	C:/My%20Web%20Sites/test/gymtogo/www.fitisimo.dev/wp-content/themes/salient/style3428.css	(from http://www.fitisimo.dev/)
02:45:23	81043/81043	U-----	200	untouched ('OK')	text/css	etag:%2213c93-5020adcbf3400%22	http://www.fitisimo.dev/wp-content/themes/salient/css/responsive.css?ver=4.5.2	C:/My%20Web%20Sites/test/gymtogo/www.fitisimo.dev/wp-content/themes/salient/css/responsive3428.css	(from http://www.fitisimo.dev/)
02:45:23	15821/15821	U-----	200	untouched ('OK')	text/css	etag:%223dcd-500470f7bc180%22	http://www.fitisimo.dev/wp-content/themes/salient/css/ascend.css?ver=4.5.2	C:/My%20Web%20Sites/test/gymtogo/www.fitisimo.dev/wp-content/themes/salient/css/ascend3428.css	(from http://www.fitisimo.dev/)
02:45:23	95807/95807	U-----	200	untouched ('')	application/javascript	etag:%221763f-4f8676a533300%22	http://www.fitisimo.dev/wp-includes/js/jquery/jquery.js?ver=1.11.1	C:/My%20Web%20Sites/test/gymtogo/www.fitisimo.dev/wp-includes/js/jquery/jquery90f9.js	(from http://www.fitisimo.dev/)
02:45:24	14271/14271	U-----	200	untouched ('')	application/javascript	etag:%2237bf-4f6c4ae3b7e00%22	http://www.fitisimo.dev/wp-content/themes/salient/js/modernizr.js?ver=2.6.2	C:/My%20Web%20Sites/test/gymtogo/www.fitisimo.dev/wp-content/themes/salient/js/modernizr61da.js	(from http://www.fitisimo.dev/)
02:45:24	7200/7200	U-----	200	untouched ('')	application/javascript	etag:%221c20-4e22f71a7b840%22	http://www.fitisimo.dev/wp-includes/js/jquery/jquery-migrate.min.js?ver=1.2.1	C:/My%20Web%20Sites/test/gymtogo/www.fitisimo.dev/wp-includes/js/jquery/jquery-migrate.min1576.js	(from http://www.fitisimo.dev/)
02:45:24	5979/5979	U-----	200	untouched ('')	image/png	etag:%22175b-503fbe200c052%22	http://www.fitisimo.dev/wp-content/uploads/2014/09/Gymtogo-logo-grey.png	C:/My%20Web%20Sites/test/gymtogo/www.fitisimo.dev/wp-content/uploads/2014/09/Gymtogo-logo-grey.png	(from http://www.fitisimo.dev/)
02:45:24	378/378	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Sep%202014%2000:45:24%20GMT	http://www.fitisimo.dev/wp-content/plugins/really-static/static	C:/My%20Web%20Sites/test/gymtogo/www.fitisimo.dev/wp-content/plugins/really-static/static	(from http://www.fitisimo.dev/)
02:45:24	15059/15059	U-----	200	untouched ('')	image/png	etag:%223ad3-503fbb8362fe3%22	http://www.fitisimo.dev/wp-content/uploads/2014/09/Gymtogo-logo-fitted.png	C:/My%20Web%20Sites/test/gymtogo/www.fitisimo.dev/wp-content/uploads/2014/09/Gymtogo-logo-fitted.png	(from http://www.fitisimo.dev/)
02:45:24	14056/14056	U-----	200	untouched ('')	image/png	etag:%2236e8-503fbb7cdf6ad%22	http://www.fitisimo.dev/wp-content/uploads/2014/09/Gymtogo-logo-dark-fitted.png	C:/My%20Web%20Sites/test/gymtogo/www.fitisimo.dev/wp-content/uploads/2014/09/Gymtogo-logo-dark-fitted.png	(from http://www.fitisimo.dev/)
02:45:24	289732/289732	U-----	200	untouched ('')	image/png	etag:%2246bc4-503567bc5ce23%22	http://www.fitisimo.dev/wp-content/uploads/2014/05/boy-lifting-weights-e1400691051759.png	C:/My%20Web%20Sites/test/gymtogo/www.fitisimo.dev/wp-content/uploads/2014/05/boy-lifting-weights-e1400691051759.png	(from http://www.fitisimo.dev/)
02:45:25	562420/562420	U-----	200	untouched ('')	image/png	etag:%22894f4-503eb52d6b0e1%22	http://www.fitisimo.dev/wp-content/uploads/2014/05/bg1.png	C:/My%20Web%20Sites/test/gymtogo/www.fitisimo.dev/wp-content/uploads/2014/05/bg1.png	(from http://www.fitisimo.dev/)
02:45:25	14098/14098	U-----	200	untouched ('')	image/png	etag:%223712-50400196aac82%22	http://www.fitisimo.dev/wp-content/uploads/2014/05/amazonia.png	C:/My%20Web%20Sites/test/gymtogo/www.fitisimo.dev/wp-content/uploads/2014/05/amazonia.png	(from http://www.fitisimo.dev/)
02:45:25	17380/17380	U-----	200	untouched ('')	image/png	etag:%2243e4-504001987e17f%22	http://www.fitisimo.dev/wp-content/uploads/2014/05/fitnessfirst.png	C:/My%20Web%20Sites/test/gymtogo/www.fitisimo.dev/wp-content/uploads/2014/05/fitnessfirst.png	(from http://www.fitisimo.dev/)
02:45:25	17591/17591	U-----	200	untouched ('')	image/png	etag:%2244b7-50400197aa2ae%22	http://www.fitisimo.dev/wp-content/uploads/2014/05/curves.png	C:/My%20Web%20Sites/test/gymtogo/www.fitisimo.dev/wp-content/uploads/2014/05/curves.png	(from http://www.fitisimo.dev/)
02:45:26	11877/11877	U-----	200	untouched ('')	image/png	etag:%222e65-5040019a47a3a%22	http://www.fitisimo.dev/wp-content/uploads/2014/05/lafitness.png	C:/My%20Web%20Sites/test/gymtogo/www.fitisimo.dev/wp-content/uploads/2014/05/lafitness.png	(from http://www.fitisimo.dev/)
02:45:26	4220/4220	U-----	200	untouched ('')	image/png	etag:%22b1fe923ffeef8b2e9632dda0ffeeac140445bb4c%22	https://raw.githubusercontent.com/davbrau/gymtogo/7baf501db70f4638bd4c6e35bda62ade12da2c66/wp-content/uploads/2014/05/buynowbutton.png	C:/My%20Web%20Sites/test/gymtogo/raw.githubusercontent.com/davbrau/gymtogo/7baf501db70f4638bd4c6e35bda62ade12da2c66/wp-content/uploads/2014/05/buynowbutton.png	(from http://www.fitisimo.dev/)
02:45:26	7232/7232	U-----	200	untouched ('')	image/png	etag:%221c40-5040019b20efd%22	http://www.fitisimo.dev/wp-content/uploads/2014/05/pure.png	C:/My%20Web%20Sites/test/gymtogo/www.fitisimo.dev/wp-content/uploads/2014/05/pure.png	(from http://www.fitisimo.dev/)
02:45:26	11658/11658	U-----	200	untouched ('')	image/png	etag:%222d8a-5040019959d53%22	http://www.fitisimo.dev/wp-content/uploads/2014/05/johnnym.png	C:/My%20Web%20Sites/test/gymtogo/www.fitisimo.dev/wp-content/uploads/2014/05/johnnym.png	(from http://www.fitisimo.dev/)
02:45:26	25528/25528	U-----	200	untouched ('')	text/javascript	date:Thu,%2018%20Sep%202014%2022:06:22%20GMT	http://www.google-analytics.com/analytics.js	C:/My%20Web%20Sites/test/gymtogo/www.google-analytics.com/analytics.js	(from http://www.fitisimo.dev/)
02:45:27	4289/4289	U-----	200	untouched ('')	application/javascript	etag:%2210c1-4f0bae7e57300%22	http://www.fitisimo.dev/wp-includes/js/jquery/ui/jquery.ui.core.min.js?ver=1.10.4	C:/My%20Web%20Sites/test/gymtogo/www.fitisimo.dev/wp-includes/js/jquery/ui/jquery.ui.core.min2c18.js	(from http://www.fitisimo.dev/)
02:45:27	6521/6521	U-----	200	untouched ('')	application/javascript	etag:%221979-4f0bae7e57300%22	http://www.fitisimo.dev/wp-includes/js/jquery/ui/jquery.ui.widget.min.js?ver=1.10.4	C:/My%20Web%20Sites/test/gymtogo/www.fitisimo.dev/wp-includes/js/jquery/ui/jquery.ui.widget.min2c18.js	(from http://www.fitisimo.dev/)
02:45:27	6360/6360	U-----	200	untouched ('')	application/javascript	etag:%2218d8-4f0bae7e57300%22	http://www.fitisimo.dev/wp-includes/js/jquery/ui/jquery.ui.position.min.js?ver=1.10.4	C:/My%20Web%20Sites/test/gymtogo/www.fitisimo.dev/wp-includes/js/jquery/ui/jquery.ui.position.min2c18.js	(from http://www.fitisimo.dev/)
02:45:27	9583/9583	U-----	200	untouched ('')	application/javascript	etag:%22256f-4f0bae7e57300%22	http://www.fitisimo.dev/wp-includes/js/jquery/ui/jquery.ui.menu.min.js?ver=1.10.4	C:/My%20Web%20Sites/test/gymtogo/www.fitisimo.dev/wp-includes/js/jquery/ui/jquery.ui.menu.min2c18.js	(from http://www.fitisimo.dev/)
02:45:27	7786/7786	U-----	200	untouched ('')	application/javascript	etag:%221e6a-4f0bae7e57300%22	http://www.fitisimo.dev/wp-includes/js/jquery/ui/jquery.ui.autocomplete.min.js?ver=1.10.4	C:/My%20Web%20Sites/test/gymtogo/www.fitisimo.dev/wp-includes/js/jquery/ui/jquery.ui.autocomplete.min2c18.js	(from http://www.fitisimo.dev/)
02:45:28	1019/1019	U-----	200	untouched ('')	application/javascript	etag:%223fb-4fcd3b31a8000%22	http://www.fitisimo.dev/wp-content/themes/salient/nectar/assets/functions/ajax-search/wpss-search-suggest.js	C:/My%20Web%20Sites/test/gymtogo/www.fitisimo.dev/wp-content/themes/salient/nectar/assets/functions/ajax-search/wpss-search-suggest.js	(from http://www.fitisimo.dev/)
02:45:28	7692/7692	U-----	200	untouched ('')	application/javascript	etag:%221e0c-4fcc4c42e4980%22	http://www.fitisimo.dev/wp-content/themes/salient/js/superfish.js?ver=1.4.8	C:/My%20Web%20Sites/test/gymtogo/www.fitisimo.dev/wp-content/themes/salient/js/superfishb493.js	(from http://www.fitisimo.dev/)
02:45:28	4870/4870	U-----	200	untouched ('')	application/javascript	etag:%221306-4f6c4ae3b7e00%22	http://www.fitisimo.dev/wp-content/themes/salient/js/respond.js?ver=1.1	C:/My%20Web%20Sites/test/gymtogo/www.fitisimo.dev/wp-content/themes/salient/js/respond4963.js	(from http://www.fitisimo.dev/)
02:45:28	58097/58097	U-----	200	untouched ('')	application/javascript	etag:%22e2f1-4f6c4ae3b7e00%22	http://www.fitisimo.dev/wp-content/themes/salient/js/nicescroll.js?ver=3.5.4	C:/My%20Web%20Sites/test/gymtogo/www.fitisimo.dev/wp-content/themes/salient/js/nicescrolle248.js	(from http://www.fitisimo.dev/)
02:45:28	5895/5895	U-----	200	untouched ('')	application/javascript	etag:%221707-4fdcb458e8880%22	http://www.fitisimo.dev/wp-content/themes/salient/js/sticky.js?ver=1.0	C:/My%20Web%20Sites/test/gymtogo/www.fitisimo.dev/wp-content/themes/salient/js/sticky5152.js	(from http://www.fitisimo.dev/)
02:45:29	35683/35683	U-----	200	untouched ('')	application/javascript	etag:%228b63-4f8062808cc00%22	http://www.fitisimo.dev/wp-content/themes/salient/js/prettyPhoto.js?ver=4.5.2	C:/My%20Web%20Sites/test/gymtogo/www.fitisimo.dev/wp-content/themes/salient/js/prettyPhoto3428.js	(from http://www.fitisimo.dev/)
02:45:29	16917/16917	U-----	200	untouched ('')	application/javascript	etag:%224215-4f6c4b4315f00%22	http://www.fitisimo.dev/wp-content/themes/salient/wpbakery/js_composer/assets/lib/flexslider/jquery.flexslider-min.js?ver=3.7.3	C:/My%20Web%20Sites/test/gymtogo/www.fitisimo.dev/wp-content/themes/salient/wpbakery/js_composer/assets/lib/flexslider/jquery.flexslider-min1ac1.js	(from http://www.fitisimo.dev/)
02:45:29	41631/41631	U-----	200	untouched ('')	application/javascript	etag:%22a29f-4fd25f3c16e00%22	http://www.fitisimo.dev/wp-content/themes/salient/js/isotope.min.js?ver=2.0	C:/My%20Web%20Sites/test/gymtogo/www.fitisimo.dev/wp-content/themes/salient/js/isotope.mind5f7.js	(from http://www.fitisimo.dev/)
02:45:29	95376/95376	U-----	200	untouched ('')	application/javascript	etag:%2217490-4fc0fd198be80%22	http://www.fitisimo.dev/wp-content/themes/salient/js/carouFredSel.min.js?ver=6.2	C:/My%20Web%20Sites/test/gymtogo/www.fitisimo.dev/wp-content/themes/salient/js/carouFredSel.minae48.js	(from http://www.fitisimo.dev/)
02:45:29	4351/4351	U-----	200	untouched ('')	application/javascript	etag:%2210ff-4fe5968c30b80%22	http://www.fitisimo.dev/wp-content/themes/salient/js/appear.js?ver=1.0	C:/My%20Web%20Sites/test/gymtogo/www.fitisimo.dev/wp-content/themes/salient/js/appear5152.js	(from http://www.fitisimo.dev/)
02:45:30	320423/320423	U-----	200	untouched ('')	application/javascript	etag:%224e3a7-5020b04718e80%22	http://www.fitisimo.dev/wp-content/themes/salient/js/init.js?ver=4.5.2	C:/My%20Web%20Sites/test/gymtogo/www.fitisimo.dev/wp-content/themes/salient/js/init3428.js	(from http://www.fitisimo.dev/)
02:45:30	178060/178060	U-----	200	untouched ('')	application/javascript	etag:%222b78c-5020b16ebc800%22	http://www.fitisimo.dev/wp-content/themes/salient/js/nectar-slider.js?ver=4.5.2	C:/My%20Web%20Sites/test/gymtogo/www.fitisimo.dev/wp-content/themes/salient/js/nectar-slider3428.js	(from http://www.fitisimo.dev/)
02:45:30	757/757	U-----	200	untouched ('')	application/javascript	etag:%222f5-4eb2fd22d0a40%22	http://www.fitisimo.dev/wp-includes/js/comment-reply.min.js?ver=4.0	C:/My%20Web%20Sites/test/gymtogo/www.fitisimo.dev/wp-includes/js/comment-reply.minf9b8.js	(from http://www.fitisimo.dev/)
02:45:30	1145/1145	U-----	200	untouched ('')	application/javascript	etag:%22479-4fd2369d39800%22	http://www.fitisimo.dev/wp-content/themes/salient/nectar/love/js/nectar-love.js?ver=1.0	C:/My%20Web%20Sites/test/gymtogo/www.fitisimo.dev/wp-content/themes/salient/nectar/love/js/nectar-love5152.js	(from http://www.fitisimo.dev/)
02:45:31	16401/16401	U-----	200	untouched ('')	application/javascript	etag:%224011-4fc1d9791ab80%22	http://www.fitisimo.dev/wp-content/themes/salient/wpbakery/js_composer/assets/js/js_composer_front.js?ver=3.7.3	C:/My%20Web%20Sites/test/gymtogo/www.fitisimo.dev/wp-content/themes/salient/wpbakery/js_composer/assets/js/js_composer_front1ac1.js	(from http://www.fitisimo.dev/)
02:45:31	17534/17534	U-----	200	untouched ('')	application/javascript	etag:%22447e-4fd608ae82500%22	http://www.fitisimo.dev/wp-content/themes/salient/js/parallax.js?ver=1.0	C:/My%20Web%20Sites/test/gymtogo/www.fitisimo.dev/wp-content/themes/salient/js/parallax5152.js	(from http://www.fitisimo.dev/)
02:45:31	15/15	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2027%20Sep%202014%2000:45:31%20GMT	http://www.fitisimo.dev/wp-content/plugins/really-static/static/order-complete/feed/	C:/My%20Web%20Sites/test/gymtogo/www.fitisimo.dev/wp-content/plugins/really-static/static/order-complete/feed/index.html	(from http://www.fitisimo.dev/order-complete)
02:45:31	34114/34114	U-----	200	untouched ('OK')	text/html	etag:%228542-50401396d4539%22	http://www.fitisimo.dev/wp-content/plugins/really-static/static/order-complete/	C:/My%20Web%20Sites/test/gymtogo/www.fitisimo.dev/wp-content/plugins/really-static/static/order-complete/index.html	(from http://www.fitisimo.dev/order-complete)
02:45:31	15/15	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2027%20Sep%202014%2000:45:31%20GMT	http://www.fitisimo.dev/wp-content/plugins/really-static/static/privacy/feed/	C:/My%20Web%20Sites/test/gymtogo/www.fitisimo.dev/wp-content/plugins/really-static/static/privacy/feed/index.html	(from http://www.fitisimo.dev/privacy)
02:45:32	38937/38937	U-----	200	untouched ('OK')	text/html	etag:%229819-504013978af44%22	http://www.fitisimo.dev/wp-content/plugins/really-static/static/privacy/	C:/My%20Web%20Sites/test/gymtogo/www.fitisimo.dev/wp-content/plugins/really-static/static/privacy/index.html	(from http://www.fitisimo.dev/privacy)
02:45:32	15/15	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2027%20Sep%202014%2000:45:32%20GMT	http://www.fitisimo.dev/wp-content/plugins/really-static/static/wp-content/plugins/really-static/static	C:/My%20Web%20Sites/test/gymtogo/www.fitisimo.dev/wp-content/plugins/really-static/static/wp-content/plugins/really-static/static.html	(from http://www.fitisimo.dev/wp-content/plugins/really-static/static/)
02:45:32	15/15	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2027%20Sep%202014%2000:45:32%20GMT	http://www.fitisimo.dev/wp-content/plugins/really-static/static/wp-content/uploads/2014/09/Gymtogo-logo-grey.png	C:/My%20Web%20Sites/test/gymtogo/www.fitisimo.dev/wp-content/plugins/really-static/static/wp-content/uploads/2014/09/Gymtogo-logo-grey.html	(from http://www.fitisimo.dev/wp-content/plugins/really-static/static/)
02:45:32	15/15	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2027%20Sep%202014%2000:45:32%20GMT	http://www.fitisimo.dev/wp-content/plugins/really-static/static/wp-content/uploads/2014/09/Gymtogo-logo-fitted.png	C:/My%20Web%20Sites/test/gymtogo/www.fitisimo.dev/wp-content/plugins/really-static/static/wp-content/uploads/2014/09/Gymtogo-logo-fitted.html	(from http://www.fitisimo.dev/wp-content/plugins/really-static/static/)
02:45:32	15/15	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2027%20Sep%202014%2000:45:32%20GMT	http://www.fitisimo.dev/wp-content/plugins/really-static/static/wp-content/uploads/2014/09/Gymtogo-logo-dark-fitted.png	C:/My%20Web%20Sites/test/gymtogo/www.fitisimo.dev/wp-content/plugins/really-static/static/wp-content/uploads/2014/09/Gymtogo-logo-dark-fitted.html	(from http://www.fitisimo.dev/wp-content/plugins/really-static/static/)
02:45:33	14098/14098	U-----	200	untouched ('')	image/png	etag:%223712-5040135fa125a%22	http://www.fitisimo.dev/wp-content/plugins/really-static/static/wp-content/uploads/2014/05/amazonia.png	C:/My%20Web%20Sites/test/gymtogo/www.fitisimo.dev/wp-content/plugins/really-static/static/wp-content/uploads/2014/05/amazonia.png	(from http://www.fitisimo.dev/wp-content/plugins/really-static/static/)
02:45:33	17380/17380	U-----	200	untouched ('')	image/png	etag:%2243e4-5040135fac60d%22	http://www.fitisimo.dev/wp-content/plugins/really-static/static/wp-content/uploads/2014/05/fitnessfirst.png	C:/My%20Web%20Sites/test/gymtogo/www.fitisimo.dev/wp-content/plugins/really-static/static/wp-content/uploads/2014/05/fitnessfirst.png	(from http://www.fitisimo.dev/wp-content/plugins/really-static/static/)
02:45:33	17591/17591	U-----	200	untouched ('')	image/png	etag:%2244b7-5040135faf8d6%22	http://www.fitisimo.dev/wp-content/plugins/really-static/static/wp-content/uploads/2014/05/curves.png	C:/My%20Web%20Sites/test/gymtogo/www.fitisimo.dev/wp-content/plugins/really-static/static/wp-content/uploads/2014/05/curves.png	(from http://www.fitisimo.dev/wp-content/plugins/really-static/static/)
02:45:33	11877/11877	U-----	200	untouched ('')	image/png	etag:%222e65-5040135fbac88%22	http://www.fitisimo.dev/wp-content/plugins/really-static/static/wp-content/uploads/2014/05/lafitness.png	C:/My%20Web%20Sites/test/gymtogo/www.fitisimo.dev/wp-content/plugins/really-static/static/wp-content/uploads/2014/05/lafitness.png	(from http://www.fitisimo.dev/wp-content/plugins/really-static/static/)
02:45:33	7232/7232	U-----	200	untouched ('')	image/png	etag:%221c40-5040135fc0a4a%22	http://www.fitisimo.dev/wp-content/plugins/really-static/static/wp-content/uploads/2014/05/pure.png	C:/My%20Web%20Sites/test/gymtogo/www.fitisimo.dev/wp-content/plugins/really-static/static/wp-content/uploads/2014/05/pure.png	(from http://www.fitisimo.dev/wp-content/plugins/really-static/static/)
02:45:34	11658/11658	U-----	200	untouched ('')	image/png	etag:%222d8a-5040135fc6fdb%22	http://www.fitisimo.dev/wp-content/plugins/really-static/static/wp-content/uploads/2014/05/johnnym.png	C:/My%20Web%20Sites/test/gymtogo/www.fitisimo.dev/wp-content/plugins/really-static/static/wp-content/uploads/2014/05/johnnym.png	(from http://www.fitisimo.dev/wp-content/plugins/really-static/static/)
02:45:34	223/223	U-----	200	untouched ('')	image/png	etag:%22df-4f6c4b5440780%22	http://www.fitisimo.dev/wp-content/themes/salient/wpbakery/js_composer/assets/images/toggle_open.png	C:/My%20Web%20Sites/test/gymtogo/www.fitisimo.dev/wp-content/themes/salient/wpbakery/js_composer/assets/images/toggle_open.png	(from http://www.fitisimo.dev/wp-content/themes/salient/wpbakery/js_composer/assets/css/js_composer_front.css?ver=3.7.3)
02:45:34	168/168	U-----	200	untouched ('')	image/png	etag:%22a8-4f6c4b5258300%22	http://www.fitisimo.dev/wp-content/themes/salient/wpbakery/js_composer/assets/images/toggle_close.png	C:/My%20Web%20Sites/test/gymtogo/www.fitisimo.dev/wp-content/themes/salient/wpbakery/js_composer/assets/images/toggle_close.png	(from http://www.fitisimo.dev/wp-content/themes/salient/wpbakery/js_composer/assets/css/js_composer_front.css?ver=3.7.3)
02:45:34	712/712	U-----	200	untouched ('')	image/png	etag:%222c8-4f6c4b5440780%22	http://www.fitisimo.dev/wp-content/themes/salient/wpbakery/js_composer/assets/images/icons/address-book.png	C:/My%20Web%20Sites/test/gymtogo/www.fitisimo.dev/wp-content/themes/salient/wpbakery/js_composer/assets/images/icons/address-book.png	(from http://www.fitisimo.dev/wp-content/themes/salient/wpbakery/js_composer/assets/css/js_composer_front.css?ver=3.7.3)
02:45:35	841/841	U-----	200	untouched ('')	image/png	etag:%22349-4f6c4b5628c00%22	http://www.fitisimo.dev/wp-content/themes/salient/wpbakery/js_composer/assets/images/icons/alarm-clock.png	C:/My%20Web%20Sites/test/gymtogo/www.fitisimo.dev/wp-content/themes/salient/wpbakery/js_composer/assets/images/icons/alarm-clock.png	(from http://www.fitisimo.dev/wp-content/themes/salient/wpbakery/js_composer/assets/css/js_composer_front.css?ver=3.7.3)
02:45:35	694/694	U-----	200	untouched ('')	image/png	etag:%222b6-4f6c4b5628c00%22	http://www.fitisimo.dev/wp-content/themes/salient/wpbakery/js_composer/assets/images/icons/anchor.png	C:/My%20Web%20Sites/test/gymtogo/www.fitisimo.dev/wp-content/themes/salient/wpbakery/js_composer/assets/images/icons/anchor.png	(from http://www.fitisimo.dev/wp-content/themes/salient/wpbakery/js_composer/assets/css/js_composer_front.css?ver=3.7.3)
02:45:35	544/544	U-----	200	untouched ('')	image/png	etag:%22220-4f6c4b5440780%22	http://www.fitisimo.dev/wp-content/themes/salient/wpbakery/js_composer/assets/images/icons/application-image.png	C:/My%20Web%20Sites/test/gymtogo/www.fitisimo.dev/wp-content/themes/salient/wpbakery/js_composer/assets/images/icons/application-image.png	(from http://www.fitisimo.dev/wp-content/themes/salient/wpbakery/js_composer/assets/css/js_composer_front.css?ver=3.7.3)
02:45:35	590/590	U-----	200	untouched ('')	image/png	etag:%2224e-4f6c4b5811080%22	http://www.fitisimo.dev/wp-content/themes/salient/wpbakery/js_composer/assets/images/icons/arrow.png	C:/My%20Web%20Sites/test/gymtogo/www.fitisimo.dev/wp-content/themes/salient/wpbakery/js_composer/assets/images/icons/arrow.png	(from http://www.fitisimo.dev/wp-content/themes/salient/wpbakery/js_composer/assets/css/js_composer_front.css?ver=3.7.3)
02:45:35	43/43	U-----	200	untouched ('')	image/gif	date:Tue,%2023%20Sep%202014%2004:27:42%20GMT	https://www.paypalobjects.com/de_DE/i/scr/pixel.gif	C:/My%20Web%20Sites/test/gymtogo/www.paypalobjects.com/de_DE/i/scr/pixel.gif	(from http://www.fitisimo.dev/)
02:45:35	682/682	U-----	200	untouched ('')	image/png	etag:%222aa-4f6c4b5628c00%22	http://www.fitisimo.dev/wp-content/themes/salient/wpbakery/js_composer/assets/images/icons/asterisk.png	C:/My%20Web%20Sites/test/gymtogo/www.fitisimo.dev/wp-content/themes/salient/wpbakery/js_composer/assets/images/icons/asterisk.png	(from http://www.fitisimo.dev/wp-content/themes/salient/wpbakery/js_composer/assets/css/js_composer_front.css?ver=3.7.3)
02:45:36	674/674	U-----	200	untouched ('')	image/png	etag:%222a2-4f6c4b5628c00%22	http://www.fitisimo.dev/wp-content/themes/salient/wpbakery/js_composer/assets/images/icons/balloon.png	C:/My%20Web%20Sites/test/gymtogo/www.fitisimo.dev/wp-content/themes/salient/wpbakery/js_composer/assets/images/icons/balloon.png	(from http://www.fitisimo.dev/wp-content/themes/salient/wpbakery/js_composer/assets/css/js_composer_front.css?ver=3.7.3)
